file,label,url,status
data/raw/regulations_pdf/07_quyết_định_về_việc_ban_hành_quy_định/1139_qd-dhcntt_20-12-2022_to_chuc_thi_cac_mon_hoc_he_dai_hoc_chinh_quy.pdf,1139_qd-dhcntt_20-12-2022_to_chuc_thi_cac_mon_hoc_he_dai_hoc_chinh_quy.pdf,https://student.uit.edu.vn/sites/daa/files/202309/1139_qd-dhcntt_20-12-2022_to_chuc_thi_cac_mon_hoc_he_dai_hoc_chinh_quy.pdf,skipped
data/raw/regulations_pdf/07_quyết_định_về_việc_ban_hành_quy_định/1376_qd-dhcntt_28-12-2023_cap_nhat_quy_dinh_to_chuc_thi.pdf,1376_qd-dhcntt_28-12-2023_cap_nhat_quy_dinh_to_chuc_thi.pdf,https://student.uit.edu.vn/sites/daa/files/202312/1376_qd-dhcntt_28-12-2023_cap_nhat_quy_dinh_to_chuc_thi.pdf,skipped
data/raw/regulations_pdf/08_quyết_định_về_việc_ban_hành_quy_trìn/35-qd-dhcntt-dtdh_28-02-2013_quyet_dinh_ve_viec_ban_hanh_quy_trinh_bao_nghi_day_.pdf,35-qd-dhcntt-dtdh_28-02-2013_quyet_dinh_ve_viec_ban_hanh_quy_trinh_bao_nghi_day_day_bu.pdf,https://student.uit.edu.vn/sites/daa/files/202309/35-qd-dhcntt-dtdh_28-02-2013_quyet_dinh_ve_viec_ban_hanh_quy_trinh_bao_nghi_day_day_bu.pdf,skipped
data/raw/regulations_pdf/09_quyết_định_về_việc_ban_hành_quy_chế/507-qd-dhcntt-27-5-2024_quy_che_dao_tao_cho_sinh_vien.pdf,507-qd-dhcntt-27-5-2024_quy_che_dao_tao_cho_sinh_vien.pdf,https://student.uit.edu.vn/sites/daa/files/202412/507-qd-dhcntt-27-5-2024_quy_che_dao_tao_cho_sinh_vien.pdf,skipped
data/raw/regulations_pdf/10_quyết_định_về_việc_ban_hành_quy_trìn/185-qd-dhcntt_30-3-2018_quyet_dinh_ve_viec_ban_hanh_quy_trinh_danh_gia_cap_nhat_.pdf,185-qd-dhcntt_30-3-2018_quyet_dinh_ve_viec_ban_hanh_quy_trinh_danh_gia_cap_nhat_ctdt_trinh_do_dhsdh.pdf,https://student.uit.edu.vn/sites/daa/files/202309/185-qd-dhcntt_30-3-2018_quyet_dinh_ve_viec_ban_hanh_quy_trinh_danh_gia_cap_nhat_ctdt_trinh_do_dhsdh.pdf,skipped
data/raw/regulations_pdf/11_quyết_định_về_việc_ban_hành_quy_định/1021-qd-dhcntt4-10-2023_quyet_dinh_mo_nganh.pdf,1021-qd-dhcntt4-10-2023_quyet_dinh_mo_nganh.pdf,https://student.uit.edu.vn/sites/daa/files/202310/1021-qd-dhcntt4-10-2023_quyet_dinh_mo_nganh.pdf,skipped
data/raw/regulations_pdf/12_quyết_định_về_việc_ban_hành_quy_định/435-qd-dhcntt_07-07-2021_quy_dinh_dao_tao_chuong_trinh_chat_luong_cao.pdf,435-qd-dhcntt_07-07-2021_quy_dinh_dao_tao_chuong_trinh_chat_luong_cao.pdf,https://student.uit.edu.vn/sites/daa/files/202309/435-qd-dhcntt_07-07-2021_quy_dinh_dao_tao_chuong_trinh_chat_luong_cao.pdf,skipped
data/raw/regulations_pdf/16_thời_điểm_và_mức_thu_học_phí_gia_hạn/43-tb-dhcntt-23-06-2020_thoi_diem_va_muc_thu_hoc_phi_gia_han_doi_voi_sv_he_dai_h.pdf,43-tb-dhcntt-23-06-2020_thoi_diem_va_muc_thu_hoc_phi_gia_han_doi_voi_sv_he_dai_hoc_chinh_quy.pdf,https://student.uit.edu.vn/sites/daa/files/202309/43-tb-dhcntt-23-06-2020_thoi_diem_va_muc_thu_hoc_phi_gia_han_doi_voi_sv_he_dai_hoc_chinh_quy.pdf,skipped
data/raw/regulations_pdf/17_quy_định_về_chính_sách_hỗ_trợ_công_b/547-qd-dhcntt_1-6-23_ban_hanh_chinh_sach_ho_tro_cong_bo_khoa_hoc_danh_cho_sv_cao.pdf,547-qd-dhcntt_1-6-23_ban_hanh_chinh_sach_ho_tro_cong_bo_khoa_hoc_danh_cho_sv_cao_hoc_ncs.pdf,https://student.uit.edu.vn/sites/daa/files/202308/547-qd-dhcntt_1-6-23_ban_hanh_chinh_sach_ho_tro_cong_bo_khoa_hoc_danh_cho_sv_cao_hoc_ncs.pdf,skipped
data/raw/regulations_pdf/18_quy_trình_phân_công_cán_bộ_coi_thi_c/672-qd-dhcntt_15-10-2020_quy_trinh_phan_cong_cbct.pdf,672-qd-dhcntt_15-10-2020_quy_trinh_phan_cong_cbct.pdf,https://student.uit.edu.vn/sites/daa/files/202309/672-qd-dhcntt_15-10-2020_quy_trinh_phan_cong_cbct.pdf,skipped
